"x","y","Mx","My","Mz"
-1.8101557670684048,-3.126632688572699,0.008461050945976744,-0.0004949874218245268,-5.707215620237571e-10
-1.700449356943047,-3.126632688572699,0.00932717965917247,-0.0006243855907987839,-6.276035437874361e-10
-1.590742946817689,-3.126632688572699,0.009716451346442813,-0.0006880648109325311,-6.523681135225945e-10
-1.4810365366923313,-3.126632688572699,0.009558338664779256,-0.0006711621590028559,-6.40512056587772e-10
-1.3713301265669733,-3.126632688572699,0.008882399580616715,-0.0005784809206627519,-5.942091246130543e-10
-1.2616237164416155,-3.126632688572699,0.0078087922314272066,-0.0004324827039545488,-5.216206884831043e-10
-1.1519173063162575,-3.126632688572699,0.006511505460288771,-0.0002647687323609942,-4.3441497187685085e-10
-1.0422108961908998,-3.126632688572699,0.005170376396870742,-0.00010542386607669267,-3.4457254584341346e-10
-0.9325044860655419,-3.126632688572699,0.003930576201346927,0.000024986922820531207,-2.617126758364119e-10
-0.8227980759401841,-3.126632688572699,0.002881536072904311,0.00011824593052081687,-1.9172107065985877e-10
-0.7130916658148262,-3.126632688572699,0.0020566675285776993,0.00017662720114503807,-1.367558045972661e-10
-0.6033852556894683,-3.126632688572699,0.001447095708635199,0.00020870369142930002,-9.617471511021158e-11
-0.4936788455641104,-3.126632688572699,0.0010201193740821885,0.00022526021182950535,-6.776733178521371e-11
-0.38397243543875254,-3.126632688572699,0.0007353102279977284,0.00023675467740156463,-4.882366397025023e-11
-0.27426602531339467,-3.126632688572699,0.0005551287081747977,0.00025266327772564834,-3.6835640223817356e-11
-0.1645596151880368,-3.126632688572699,0.00045017798155278996,0.00028242185343579825,-2.984168034209089e-11
-0.054853205062678934,-3.126632688572699,0.0004007987420834796,0.00033758980483326976,-2.6528718620726782e-11
0.054853205062678934,-3.126632688572699,0.0003969012837287612,0.0004350710066063621,-2.6217943018425754e-11
0.1645596151880368,-3.126632688572699,0.00043742027192533435,0.0006014289763848266,-2.8826090928309178e-11
0.27426602531339467,-3.126632688572699,0.000530080591487409,0.0008782602332905062,-3.484795340746166e-11
0.38397243543875254,-3.126632688572699,0.0006914867810038835,0.001327989639649831,-4.5361538527147194e-11
0.4936788455641104,-3.126632688572699,0.0009469021880175202,0.0020381377180825923,-6.201544941637771e-11
0.6033852556894683,-3.126632688572699,0.0013284730175899147,0.003120180624986204,-8.69179990568153e-11
0.7130916658148262,-3.126632688572699,0.0018702622009228258,0.004697357519242796,-1.2232092682501472e-10
0.8227980759401841,-3.126632688572699,0.002598732375477076,0.006875926773320361,-1.7000635751593385e-10
0.9325044860655419,-3.126632688572699,0.003518794966914895,0.009698719242802864,-2.3037987142981997e-10
1.0422108961908998,-3.126632688572699,0.004598352694262488,0.013089491968223574,-3.014542513182783e-10
1.1519173063162575,-3.126632688572699,0.005757482626562177,0.01680893128298504,-3.7812022610217433e-10
1.2616237164416155,-3.126632688572699,0.006869916765286284,0.020450689731310298,-4.5220264685563727e-10
1.3713301265669733,-3.126632688572699,0.007781988040964597,0.023499307760832547,-5.136482940371057e-10
1.4810365366923313,-3.126632688572699,0.008347264415910896,0.025447809737119464,-5.527488328160857e-10
1.590742946817689,-3.126632688572699,0.008466516296013494,0.025940226588681635,-5.627496333510118e-10
1.700449356943047,-3.126632688572699,0.008117618108306458,0.024882840226739648,-5.418558345071656e-10
1.8101557670684048,-3.126632688572699,0.007362545942465636,0.02247476369574782,-4.937876080246539e-10
1.9198621771937627,-3.126632688572699,0.006328327735607544,0.019143659862300596,-4.2663965936495796e-10
2.0295685873191207,-3.126632688572699,0.0051703185254483915,0.015416128519801762,-3.5054311536830696e-10
2.1392749974444785,-3.126632688572699,0.004032915281547928,0.011778443033767558,-2.7508990224633934e-10
2.248981407569836,-3.126632688572699,0.0030215269847530765,0.008578580948743355,-2.0743259714073314e-10
2.358687817695194,-3.126632688572699,0.0021922253575746703,0.005992463025321728,-1.5151876368163508e-10
2.468394227820552,-3.126632688572699,0.001557109789682768,0.004045981037576871,-1.0837021991588758e-10
2.57810063794591,-3.126632688572699,0.0010984048482197886,0.002666457889022087,-7.697161115947926e-11
2.6878070480712677,-3.126632688572699,0.0007839115687379436,0.0017367269444278784,-5.528272750601054e-11
2.7975134581966254,-3.126632688572699,0.0005790833122963179,0.001135448092233577,-4.105039832363877e-11
2.9072198683219836,-3.126632688572699,0.0004542588347341593,0.0007592750018316162,-3.2308686000008524e-11
3.0169262784473414,-3.126632688572699,0.0003878322259623253,0.0005302511605713347,-2.7609118387773163e-11
